# x_1,x_2,Class_label
-2.49652258e+02,2.25091552e+02,0
1.60840067e+01,-3.20223320e+02,1
-2.87320136e+02,2.50869313e+02,0
-2.94353046e+02,2.94895723e+02,0
5.72922287e+00,-2.42967177e+02,1
1.50831677e+01,-2.65221536e+02,1
2.75289926e+01,-2.20866714e+02,1
2.25669748e+01,-2.24782442e+02,1
-2.88361160e+02,2.73434069e+02,0
-7.46708335e+00,-2.80555361e+02,1
-2.71967193e+02,1.96797203e+02,0
1.35266763e+01,-2.96075995e+02,1
-2.77476719e+02,2.19792457e+02,0
1.19214202e+01,-2.64514684e+02,1
-6.70940635e+00,-2.92767071e+02,1
2.11051349e+01,-2.60601197e+02,1
1.37248508e+01,-1.82922563e+02,1
2.57403629e+01,-2.08529143e+02,1
-3.09354796e+02,2.69407335e+02,0
4.12645574e+01,-2.63358491e+02,1
-2.56407556e+02,1.67195802e+02,0
-2.64213012e+02,1.97249250e+02,0
3.80770474e+01,-2.05773566e+02,1
3.31666086e+01,-2.24080425e+02,1
1.39558157e+01,-2.15958896e+02,1
3.09352758e+01,-2.32796500e+02,1
-2.73538447e+02,2.55490891e+02,0
-2.71392908e+02,3.06832555e+02,0
-2.92741359e+02,2.85346358e+02,0
-2.81030352e+02,2.46658867e+02,0
3.40356692e+01,-2.15691755e+02,1
-2.59466080e+02,2.66446046e+02,0
-2.58498890e+02,1.65774063e+02,0
-2.88565643e+02,3.23988551e+02,0
2.22555103e+01,-1.97259614e+02,1
-2.92035690e+02,2.81490363e+02,0
-2.54347840e+02,1.96930767e+02,0
4.81191421e+01,-1.67135806e+02,1
6.54980417e+00,-2.63485126e+02,1
9.69764733e+00,-2.58532990e+02,1
2.13794924e+01,-2.30382770e+02,1
3.02318599e+01,-1.95808701e+02,1
3.45838806e+01,-2.55715239e+02,1
-2.64167116e+02,2.25034624e+02,0
-2.86079317e+02,2.20357914e+02,0
-2.76143572e+00,-2.28823764e+02,1
-2.39021026e+02,1.35140160e+02,0
1.35500787e+01,-1.96190763e+02,1
-2.66699412e+02,1.71367833e+02,0
-2.52407522e+02,2.46193920e+02,0
-2.88361487e+02,2.70692443e+02,0
-2.78485627e+02,2.38773323e+02,0
1.17620755e+01,-2.45043277e+02,1
-2.33149556e+02,1.75433783e+02,0
4.21440346e+01,-2.45921690e+02,1
-2.94945455e+02,3.19088893e+02,0
-2.25605197e+02,1.41599182e+02,0
3.39490264e+01,-2.52929616e+02,1
3.17734079e+01,-2.41701849e+02,1
-2.60485017e+02,1.59053819e+02,0
2.07166533e+01,-2.08439956e+02,1
-2.55963048e+02,2.30139190e+02,0
-2.41109196e+02,1.57727344e+02,0
-2.78070259e+02,1.99195738e+02,0
2.47402675e-01,-2.45124982e+02,1
-2.73897893e+02,2.52620832e+02,0
-1.76661105e+01,-2.95008372e+02,1
4.58206956e+00,-2.86254135e+02,1
2.44363545e-01,-2.91099695e+02,1
2.60264853e+01,-2.19002089e+02,1
-2.70827607e+02,2.43243025e+02,0
8.81093532e+00,-2.47886452e+02,1
-2.80584376e+02,2.57186986e+02,0
7.76190750e+00,-2.36175671e+02,1
-2.63023551e+02,2.18290777e+02,0
1.05531076e+01,-2.50338415e+02,1
4.83214881e+01,-2.06650641e+02,1
-2.57112534e+02,1.64113706e+02,0
1.70546798e+01,-2.21505060e+02,1
3.63621779e+01,-1.58585312e+02,1
-2.72239737e+02,2.11465582e+02,0
5.72958338e+00,-2.61837245e+02,1
-3.00089983e+02,2.76191819e+02,0
-2.66562154e+02,2.03124217e+02,0
2.45903918e+01,-2.53247823e+02,1
3.00014949e+01,-1.95989142e+02,1
-2.39663433e+02,1.96733715e+02,0
2.47535204e+01,-1.98796944e+02,1
4.07414713e+01,-2.55122081e+02,1
2.03351621e+01,-2.16526470e+02,1
2.96582043e+01,-1.66021001e+02,1
5.67048646e+00,-2.88079411e+02,1
6.61691963e+01,-2.15867796e+02,1
-1.00271516e+01,-3.34509200e+02,1
-2.58221761e+02,2.36167858e+02,0
-2.78428094e+02,2.66197733e+02,0
-2.57803798e+02,2.09470799e+02,0
-3.06262638e+02,2.60007654e+02,0
-2.91574312e+02,1.95546470e+02,0
-2.62875357e+02,2.72410393e+02,0
2.13076287e+01,-2.29164749e+02,1
-2.84815625e+02,2.83091687e+02,0
3.60399965e+01,-2.29084982e+02,1
-2.32732877e+02,1.82901526e+02,0
6.81344168e+00,-2.66338488e+02,1
1.78869939e+01,-1.86154704e+02,1
-2.69343981e+02,1.85471944e+02,0
-2.78970793e+02,2.29329885e+02,0
-2.41840140e+02,2.09356235e+02,0
-2.20947543e+02,1.71116477e+02,0
2.63129048e+00,-2.11959946e+02,1
3.98529819e+01,-2.05561258e+02,1
3.49070802e+01,-1.86911825e+02,1
2.98224764e+01,-2.62038058e+02,1
-2.60475107e+02,2.11765132e+02,0
-6.49828625e+00,-2.70514049e+02,1
3.27328508e+01,-1.84454044e+02,1
2.63176689e+01,-2.20287195e+02,1
-2.65262611e+02,2.19468543e+02,0
3.65154793e+01,-2.18100551e+02,1
-2.66856644e+02,1.55721205e+02,0
3.62232011e+01,-1.90142762e+02,1
-2.74223408e+02,2.30398155e+02,0
-1.21449631e+01,-3.07727672e+02,1
2.88650895e+01,-2.42235111e+02,1
1.36800558e+01,-2.57243040e+02,1
4.61769774e+01,-2.06115281e+02,1
4.03684670e+01,-2.48836589e+02,1
-2.50741321e+02,1.78943849e+02,0
-2.63417262e+02,2.26815022e+02,0
-1.65626580e+00,-2.17753733e+02,1
-2.55962949e+02,2.23965649e+02,0
-2.69136258e+02,2.04760627e+02,0
-2.61295232e+02,2.42353826e+02,0
-2.51017215e+02,2.17374314e+02,0
1.36936606e+01,-2.22166923e+02,1
3.57382481e+01,-2.38051843e+02,1
3.26134328e+01,-2.37351911e+02,1
4.28467874e+01,-1.73610264e+02,1
-2.74143214e+02,2.47554435e+02,0
-2.58552953e+02,2.68321966e+02,0
2.87099925e+01,-1.91709992e+02,1
8.11438765e+00,-2.92202769e+02,1
-2.15426132e+02,1.49207702e+02,0
2.31537801e+01,-2.57755774e+02,1
5.07228677e+01,-2.31920072e+02,1
-2.39513209e+02,1.90934874e+02,0
2.66565745e+01,-1.99314819e+02,1
4.14486962e+01,-1.68323243e+02,1
2.66655337e+01,-2.14481254e+02,1
-2.84656703e+02,3.08373469e+02,0
2.41319103e+01,-2.22533697e+02,1
-2.78500051e+02,2.55937691e+02,0
-2.52929506e+02,2.18644713e+02,0
-2.75121604e+02,2.43754724e+02,0
3.74423183e+01,-2.13277787e+02,1
4.86508030e+00,-2.62603549e+02,1
3.02362930e+01,-1.63607238e+02,1
-2.59795538e+02,2.21857172e+02,0
-2.59814215e+02,1.98030918e+02,0
-2.59128906e+02,2.31901455e+02,0
-2.98864352e+00,-2.82428561e+02,1
4.71492652e+01,-2.54850741e+02,1
6.27704372e+01,-1.52223302e+02,1
-2.55265662e+02,2.38259040e+02,0
3.31082207e+01,-2.39403644e+02,1
-2.63473569e+02,2.16863906e+02,0
-2.62650224e+02,1.39193781e+02,0
4.09350459e+01,-1.86672519e+02,1
1.69369104e+01,-2.36376452e+02,1
-2.87098140e+02,1.98163700e+02,0
5.52256403e+01,-2.11498643e+02,1
1.21841155e+01,-2.34796123e+02,1
-9.52031799e+00,-2.60999556e+02,1
-2.68311014e+02,2.66879163e+02,0
-2.70914923e+02,2.57494331e+02,0
-2.71734554e+02,2.13462496e+02,0
-2.84139206e+02,2.58687339e+02,0
4.29414320e+00,-2.73707081e+02,1
-2.96819351e+02,3.23631407e+02,0
-2.64030984e+02,1.74832210e+02,0
-3.13642808e+02,3.30947923e+02,0
-2.43408777e+02,1.92596471e+02,0
2.20706574e+01,-2.07108920e+02,1
2.78029180e+01,-2.51813304e+02,1
-2.61412603e+02,2.30445410e+02,0
-2.97529403e+02,2.49129686e+02,0
3.02161937e+01,-2.43919906e+02,1
2.22360846e+01,-2.29769566e+02,1
-2.74595617e+02,2.73597210e+02,0
6.09183494e+01,-1.85785852e+02,1
6.18949572e+01,-1.76601670e+02,1
3.41383857e+01,-1.94129013e+02,1
-2.89172784e+02,3.13420647e+02,0
-2.77414387e+02,2.23543893e+02,0
-2.62576679e+02,2.13345524e+02,0
1.96684422e+01,-2.09118576e+02,1
-2.77378038e+02,2.09917274e+02,0
-2.27429665e+02,1.97166083e+02,0
-2.61764808e+02,2.52749152e+02,0
2.53735577e+01,-2.47707699e+02,1
-2.75160641e+02,2.88081932e+02,0
-2.78389728e+02,2.24580153e+02,0
2.73998369e+01,-1.80257313e+02,1
2.53313519e+01,-2.72757092e+02,1
4.28918288e+01,-2.45517969e+02,1
-2.71809837e+02,1.45430888e+02,0
6.83242507e+01,-1.68981042e+02,1
-2.78560653e+02,2.69456519e+02,0
1.56851584e+01,-2.55302932e+02,1
4.25890416e+01,-2.07885700e+02,1
-2.62005216e+02,2.52451612e+02,0
3.06521073e+01,-3.01126917e+02,1
5.17704606e+01,-2.08296736e+02,1
-2.70042851e+02,2.14401469e+02,0
3.71232097e+01,-2.48589974e+02,1
1.49875470e+00,-2.50456881e+02,1
-2.52084259e+02,2.70437915e+02,0
4.19759515e+01,-1.71615310e+02,1
2.31873235e+01,-1.99122188e+02,1
2.02850356e+01,-1.96080581e+02,1
-2.86113201e+02,2.24450642e+02,0
3.32393644e+00,-2.48272732e+02,1
1.90582867e+01,-2.19009879e+02,1
-2.68073023e+02,2.47902743e+02,0
-2.85491555e+02,2.10260457e+02,0
-1.15564851e+01,-3.07233454e+02,1
2.76026250e+01,-1.98543802e+02,1
-2.71586771e+02,2.28271938e+02,0
-2.74504632e+02,2.47787622e+02,0
1.95424183e+01,-1.77999254e+02,1
4.67861385e+01,-2.00002610e+02,1
9.95213377e+00,-2.56592804e+02,1
-3.11757260e+02,2.50759660e+02,0
-2.95038186e+02,2.93357189e+02,0
2.84759584e+01,-2.57064296e+02,1
-2.73520208e+02,1.56599861e+02,0
-2.70204678e+02,2.29522539e+02,0
4.11751677e+01,-2.15263383e+02,1
-2.53728984e+02,2.24499116e+02,0
-2.61758230e+02,2.47043466e+02,0
-2.58063485e+02,1.90015942e+02,0
-2.63062053e+02,2.27362450e+02,0
1.65266948e+01,-2.45252398e+02,1
-2.74941140e+02,1.82228702e+02,0
-2.59101925e+02,1.93013385e+02,0
-2.63844177e+02,2.14246948e+02,0
-2.61615673e+02,2.33047549e+02,0
3.77832480e+01,-1.88570515e+02,1
3.71120557e+01,-2.11024915e+02,1
2.75489188e+01,-2.33436015e+02,1
1.68801489e+01,-2.38842890e+02,1
4.31991487e+01,-1.84227628e+02,1
-2.81120259e+02,2.15712239e+02,0
1.99031098e+01,-2.87323657e+02,1
2.50634405e+01,-2.99830671e+02,1
3.98107773e+00,-2.16826728e+02,1
-2.68759260e+02,2.32170948e+02,0
-2.48613934e+02,2.37841545e+02,0
5.76602599e+01,-1.69971915e+02,1
-2.68536317e+02,2.44580621e+02,0
3.93402983e+01,-1.93509474e+02,1
-2.71997992e+02,2.56359798e+02,0
-3.00288189e+02,2.06489429e+02,0
-2.64410878e+02,2.47927778e+02,0
2.85824326e+01,-2.16356148e+02,1
-2.82054724e+02,2.86807491e+02,0
-2.54964175e+02,1.87077057e+02,0
-3.63642679e+00,-2.44961163e+02,1
-2.53209609e+02,2.13124223e+02,0
1.44546941e+01,-2.24647950e+02,1
-2.79238259e+02,2.51614643e+02,0
-2.71465761e+02,2.39840096e+02,0
-2.50981813e+02,2.28659085e+02,0
-3.00083441e+02,2.07800989e+02,0
-2.52238886e+02,1.96690362e+02,0
3.95890264e+01,-2.20453156e+02,1
-2.91398857e+02,3.14936490e+02,0
-2.51723968e+02,1.34041921e+02,0
6.54214326e+00,-2.34800915e+02,1
2.38261829e+01,-2.60069202e+02,1
-2.49016404e+02,1.93816825e+02,0
-2.55288639e+00,-2.57468860e+02,1
4.36552782e+01,-2.22032406e+02,1
-2.83639526e+02,2.70230920e+02,0
-2.75330436e+02,3.13031879e+02,0
2.06686764e+01,-2.71028003e+02,1
3.26062146e+01,-2.40583342e+02,1
2.04434891e+01,-2.63989309e+02,1
3.13069432e+01,-2.02813591e+02,1
-2.90817835e+02,2.81280632e+02,0
-2.44733109e+02,1.74355731e+02,0
-2.78739536e+02,2.08870362e+02,0
2.41164778e+01,-2.22875946e+02,1
-2.82345689e+00,-2.45317128e+02,1
-2.63809953e+02,2.45543393e+02,0
1.90145518e+01,-2.21185862e+02,1
3.40133612e+01,-2.01965449e+02,1
3.62396907e+01,-1.88703917e+02,1
3.10507694e+01,-2.10220435e+02,1
-2.57271161e+02,1.64680080e+02,0
2.27326311e+01,-2.01444382e+02,1
4.37643936e+01,-2.26786722e+02,1
2.67677832e+01,-2.22431241e+02,1
-2.60964992e+02,2.43972359e+02,0
2.37320350e+01,-1.79816449e+02,1
-2.70567226e+02,1.88834967e+02,0
-2.38721876e+02,2.30075646e+02,0
4.76204031e+00,-2.94160959e+02,1
2.53634639e+00,-2.69903292e+02,1
-2.82289534e+02,1.85046807e+02,0
8.90241298e+00,-2.50100074e+02,1
-2.82007359e+02,3.02498942e+02,0
4.19015828e+01,-2.14789205e+02,1
-2.02474819e+00,-2.49761611e+02,1
-2.64135140e+02,3.01952455e+02,0
3.64089570e+01,-2.11919720e+02,1
-2.58874091e+02,1.88273966e+02,0
-2.94175289e+02,2.93012997e+02,0
5.76622606e+01,-2.14718981e+02,1
-1.91861704e+01,-2.44239119e+02,1
-2.64553562e+02,1.81416432e+02,0
-2.85780854e+02,2.45363927e+02,0
-2.59847016e+02,2.18057931e+02,0
-2.79010090e+02,2.41397199e+02,0
-2.50299937e+02,2.85968887e+02,0
2.62498890e+01,-2.59074684e+02,1
-2.21082098e+02,2.05845990e+02,0
4.95947579e+01,-1.99351548e+02,1
-2.77598821e+02,1.97351216e+02,0
-2.52039684e+02,1.95501679e+02,0
-2.87220086e+02,2.73015436e+02,0
-2.60844715e+02,2.32728367e+02,0
-2.46648746e+02,1.82023690e+02,0
9.48046200e+00,-2.30139168e+02,1
-2.80480022e+02,1.93243927e+02,0
1.70193160e+01,-2.11583674e+02,1
