# x_1,x_2,Class_label
1.49461516e+02,7.55052403e+00,1
4.38126081e+00,-4.81862852e+01,1
7.60840785e+01,-2.63027500e+01,1
-2.33328771e+02,1.18864683e+02,0
-1.83933738e+02,1.13694522e+02,0
-1.69515330e+02,-1.14513187e+02,1
1.74072806e+01,-4.27980380e+01,1
7.55366443e+01,-2.02851613e+01,1
-2.39745028e+02,5.71349926e+01,0
4.18455791e+01,-3.08839165e+01,1
-1.37030962e+02,1.32514019e+02,0
-1.97018803e+02,1.83491575e+02,0
-2.22165809e+02,1.11145062e+02,0
-1.20180733e+01,-5.44224054e+01,1
-1.15298234e+01,-5.52881521e+01,1
-1.53782104e+02,1.22437256e+02,0
-8.78769134e+01,-8.52198925e+01,1
8.94840902e+01,-1.31002856e+01,1
-4.09790526e+01,-6.88136699e+01,1
1.66570462e+02,1.01213983e+01,1
9.23048040e+01,-1.55880593e+01,1
-2.23051356e+02,7.57610564e+01,0
-1.53562941e+02,-1.10728810e+02,1
-1.92964264e+01,-5.49301103e+01,1
9.51002829e+00,-4.63734771e+01,1
1.01013387e+02,-1.27131426e+01,1
-1.49286844e+01,-5.43614455e+01,1
-7.29855996e+01,1.95747863e+02,0
2.11437007e+00,-5.27923248e+01,1
-2.67915976e+02,9.04426260e+01,0
5.98585595e+01,-3.06352597e+01,1
5.59793411e+01,-2.89572398e+01,0
-5.14295231e+01,-6.74077719e+01,1
-8.83547219e+01,1.64351691e+02,0
-2.68735439e+02,3.73288047e+01,0
-3.69881213e+01,-6.58189115e+01,1
7.31292834e+01,-2.94311507e+01,1
-1.37382131e+02,1.29274093e+02,0
-1.91399495e+01,-5.92133562e+01,1
-1.96648486e+02,1.33108323e+02,0
-1.27295358e+01,-5.51003966e+01,1
-1.97614123e+02,9.02708877e+01,0
-2.30754979e+02,4.74064670e+01,0
6.90349708e+00,-4.40424319e+01,1
1.38162717e+02,-1.93867151e+00,1
1.84745969e+01,-4.75211526e+01,1
1.20395885e+01,-4.12160818e+01,1
-1.22373272e+02,1.97356166e+02,0
1.07775950e+02,-1.08241968e+01,1
-9.81728768e+00,-5.29490550e+01,1
5.28733045e+01,-3.11062178e+01,1
-1.71161259e+02,1.54878747e+02,0
-1.89239823e+02,5.82528824e+01,0
-1.81877652e+02,7.77013349e+01,0
-1.17243030e+02,1.28320624e+02,0
1.14737339e+01,-4.67370477e+01,1
-2.18599255e+02,9.88563632e+01,0
-1.62048341e+02,1.45277757e+02,0
-1.94977755e+02,1.68205091e+02,0
-2.41084713e+02,3.54941604e+01,0
-8.59938625e+00,-5.50267660e+01,1
-8.53653038e+01,-8.43840769e+01,1
1.83901466e+01,-4.44098376e+01,1
-1.47828411e+01,-5.47628430e+01,1
-2.70703260e+02,6.62358427e+01,0
-1.57995552e+02,-1.10243856e+02,1
-1.76571055e+02,5.44586511e+01,0
-4.62462660e+01,-6.71940379e+01,1
-1.52407260e+02,1.51127323e+02,0
-1.77151769e+02,1.01568447e+02,0
-1.83307059e+02,5.68372226e+01,0
1.72129986e+01,-4.40693256e+01,1
-1.03592598e+02,1.63664555e+02,0
-1.25578837e+01,-5.97733256e+01,1
-2.59746255e+02,4.66737793e+01,0
4.69278666e+01,-3.49046095e+01,1
2.06790501e+01,-4.59590073e+01,1
6.03029210e+00,-5.08644520e+01,1
-2.63589458e+02,1.39524483e+02,0
-2.63696711e+02,3.43589688e+01,0
-1.78720847e+02,1.14478439e+02,0
-1.64687969e+02,1.55721648e+02,0
-1.83104270e+01,-5.83031762e+01,1
-1.41678184e+02,1.02473844e+02,0
-1.40613558e+02,1.30987645e+02,0
-1.32526781e+02,1.21625810e+02,0
-6.01895513e+01,-7.32608172e+01,1
-1.09446222e+02,-9.36665438e+01,1
-1.83465383e+02,6.30835097e+01,0
-1.29287775e+02,1.40099183e+02,0
7.24856422e+01,-2.16134555e+01,1
-1.49525822e+02,1.01672889e+02,0
-8.69784388e+00,-5.34666357e+01,1
-2.27137675e+01,-5.60012540e+01,1
-3.93027156e-01,-4.73258533e+01,1
-3.28316122e+01,-5.90077369e+01,1
8.66601496e+01,-2.43689840e+01,1
-1.68058609e+02,1.25327500e+02,0
4.78812405e+01,-3.20509224e+01,1
1.74000823e+02,1.47676482e+01,1
1.27434719e+02,-4.63588050e+00,1
8.52742733e+00,-4.67003684e+01,1
-2.33702432e+02,9.83589319e+01,0
1.86544750e+01,-4.54075366e+01,1
-1.58222559e+01,-5.66013989e+01,1
-2.56649198e+02,6.49246120e+01,0
-8.75315938e+01,-8.67282742e+01,1
1.19053306e+01,-4.27263241e+01,1
-1.73720070e+02,6.46646968e+01,0
-2.54026757e+02,6.76977858e+01,0
1.63971884e+01,-4.37700676e+01,1
-8.20002259e+01,-8.07627991e+01,1
1.10803865e+01,-4.18223673e+01,1
-2.43102529e+02,5.78040223e+01,0
1.13445633e+02,-9.26989987e+00,1
-1.52265550e+02,8.05211236e+01,0
-1.94770195e+02,1.01825225e+02,0
-1.72231231e+02,1.09426412e+02,1
-2.20133284e+02,1.18253672e+02,0
-4.77138750e-01,-5.12653947e+01,1
-2.63398639e+02,1.30685312e+02,0
-7.77525371e+01,-8.14523778e+01,1
-1.30155353e+02,1.15633341e+02,0
-2.43220071e+01,-6.11040799e+01,1
-1.79477573e+02,5.76707123e+01,0
-1.39619293e+02,6.94760649e+01,0
-2.04296965e+02,1.21409794e+02,0
-2.12567259e+02,9.58943979e+01,0
-1.12117422e+02,-9.57354381e+01,1
-2.77519316e+02,4.62510610e+01,0
8.65721360e+01,-1.88042579e+01,1
-1.91765885e+02,7.85599324e+01,0
-2.10749866e+02,5.84461578e+01,0
-1.67875307e+02,8.30025391e+01,0
-2.53765063e+02,8.93450217e+01,0
-1.96762034e+02,1.08106263e+02,0
2.10007999e+02,3.04003276e+01,1
6.95416839e+01,-2.77507585e+01,1
-6.74212180e+01,-7.83949755e+01,1
-1.39972366e+01,-6.04639644e+01,1
-1.72192790e+02,1.38741224e+02,0
2.64031907e+01,-4.44845709e+01,1
-7.60007191e+01,-7.76629790e+01,1
-1.27533215e+01,-5.61008159e+01,1
-2.75007030e+02,9.92398534e+01,0
-2.08752456e+01,-5.93536938e+01,1
-5.85394299e+01,-7.19754204e+01,1
1.07017120e+02,-1.00820074e+01,1
9.75838269e+01,-1.57356014e+01,1
4.29618400e+01,-3.70032878e+01,1
-2.45466984e+02,1.47392603e+02,0
4.25411905e+01,-3.58431715e+01,1
-1.42217314e+02,9.56312187e+01,0
8.86458736e+01,-1.91025265e+01,1
-8.57583375e+01,-8.10209154e+01,1
-7.29073974e+01,1.17481557e+02,0
-1.68867003e+02,1.15698778e+02,0
-2.09685631e+02,7.88036569e+01,0
-1.74693388e+02,1.14514416e+02,0
-7.14757845e+01,-7.78729780e+01,1
-1.54862554e+02,9.08779275e+01,1
-1.77832173e+02,6.93476741e+01,0
-1.66082489e+02,1.54875825e+02,0
-1.08872520e+01,-5.17588381e+01,1
-2.33459029e+02,8.31907499e+01,0
-1.55325478e+02,1.42589197e+02,0
9.75902384e+01,-1.45871514e+01,1
-5.34568162e+01,1.77004308e+02,0
9.76743537e+01,-1.46808169e+01,1
9.19925441e+01,-1.92029703e+01,1
1.14771476e+02,-9.69007346e+00,1
-1.70604068e+02,1.04927884e+02,0
-9.62766225e+01,-8.58715696e+01,1
-6.39195646e+01,-7.74801377e+01,1
1.25417225e+02,-4.03401428e+00,1
1.34158101e+02,7.32352948e-01,1
1.86270467e+01,-4.44074881e+01,1
3.66080011e+01,-3.84418335e+01,1
-5.90260471e+01,-7.30481200e+01,1
-2.19944758e+02,1.05892344e+02,0
-1.59878370e+02,7.42226079e+01,0
-2.16408958e+02,3.77995151e+01,0
-5.56143204e+01,-7.37240849e+01,1
7.39017356e+01,-1.96255242e+01,1
7.91288051e+01,-2.16486843e+01,1
-2.35146631e+02,1.21809926e+01,0
1.71303444e+01,-4.32168824e+01,1
-1.87286380e+02,1.64954762e+02,0
-1.70012264e+02,9.59997680e+01,0
-1.58314816e+02,4.55550691e+01,0
-2.09209596e+02,6.95703452e+01,0
-1.87243623e+02,1.02394584e+02,0
3.05803084e+00,-5.13203738e+01,1
-6.15367413e+01,-7.26343353e+01,0
-2.12655673e+02,7.95315997e+01,0
-1.73110458e+02,1.25345472e+02,0
8.71718834e+01,-1.97438804e+01,1
-2.03376178e+02,1.45623158e+02,0
-5.67539566e+01,1.61981115e+02,0
-2.09218093e+02,1.35416630e+02,0
-1.85257833e+02,1.04933646e+02,0
-1.71913912e+02,9.22078905e+01,0
-1.51915390e+02,1.04910708e+02,0
-5.19259650e+01,-7.15301726e+01,1
-2.28431521e+02,6.13753822e+01,0
5.51952183e+01,-3.08492385e+01,1
9.15412217e+01,-2.01267163e+01,1
-1.87694724e+02,1.02185561e+02,0
2.61374609e+01,-4.12808167e+01,1
-1.23956146e+01,-5.44598407e+01,1
3.63444579e+00,-5.30271295e+01,1
9.88205806e+01,-1.10108115e+01,1
3.15031466e+01,-4.04739563e+01,1
-2.24736528e+02,1.13177706e+02,0
-1.07864558e+02,8.25076038e+01,0
-2.81615219e+02,-6.67446374e+00,0
-2.48061020e+02,7.73787410e+01,0
7.22766117e+01,-2.46373506e+01,1
3.39079524e+01,-3.81460403e+01,1
-2.23337249e+02,7.46651276e+01,0
8.23238111e+01,-2.02090744e+01,1
-1.09144648e+02,-8.97711783e+01,1
2.02686611e+01,-4.28840785e+01,1
1.86264535e+01,-4.25626306e+01,1
9.84835143e+01,-1.76489821e+01,1
-5.57003455e+01,-7.53655263e+01,1
2.74608813e-01,-5.33626723e+01,1
1.06554224e+02,-9.02918862e+00,1
3.10627833e+01,-3.53786547e+01,1
3.26233040e+01,-4.11183612e+01,1
-2.21744373e+02,1.16191953e+02,0
-1.97177170e+02,6.85748660e+01,0
-1.81971995e+02,1.09540708e+02,0
-2.10921230e+00,-4.79574617e+01,1
-2.28481927e+02,1.37641423e+02,0
-1.42466139e+02,1.54072899e+02,0
-2.31573809e+01,-6.08498656e+01,1
-3.19722832e+02,9.63803947e+00,0
-2.34932637e+01,-6.08120883e+01,1
-1.45891890e+01,-5.59538458e+01,1
4.27770135e+01,-3.30207499e+01,1
1.92936690e+01,-4.37449998e+01,1
1.22294265e+02,-6.81387068e-01,1
-6.51869488e+01,-7.48576244e+01,1
-1.54575533e+02,1.43178679e+02,0
-2.36371260e+02,1.06873908e+02,0
1.15572795e+02,-7.22539001e+00,1
-2.07634390e+02,8.85204469e+01,0
-2.19375541e+02,9.76366805e+01,0
-6.66059739e+01,-7.91119875e+01,1
-1.55839283e+02,1.33113914e+02,0
-2.15242967e+01,-6.39845712e+01,1
-1.55934077e+02,1.35835427e+02,0
-1.02123882e+02,-8.69577739e+01,1
4.52989839e+00,-5.10615729e+01,1
1.52629246e+02,7.69411055e+00,1
-2.15264570e+01,-5.42332008e+01,1
-1.84907474e+02,1.28606159e+02,0
-5.83581591e+01,-7.31020113e+01,1
-1.87672377e+02,7.48243444e+01,0
-3.28415967e+01,-6.07706261e+01,1
-6.75860123e+01,-7.67248643e+01,1
-5.73162166e+01,-6.98227626e+01,1
-1.97178869e+02,6.55738152e+01,0
-1.86612930e+02,6.52440274e+01,0
-1.92047206e+02,2.03029127e+01,0
-2.96470861e+02,3.49881250e+01,0
5.94641599e+01,-3.12329158e+01,1
-2.80261325e+01,-6.11369517e+01,1
3.88269678e+01,-3.50770218e+01,1
6.00966218e+01,-3.02949211e+01,1
-1.97514259e+02,9.25967693e+01,0
-2.10814561e+02,9.04778990e+01,0
-2.87675947e+02,8.11375697e+01,0
7.90590533e+01,-2.59337268e+01,1
-4.69309231e+01,1.90372745e+02,0
2.73692183e+01,-3.67152073e+01,1
-2.33904372e+02,9.59970309e+01,0
5.40285292e+01,-3.09399064e+01,1
-2.75918338e+02,7.04778562e+01,0
-9.18216115e+00,-5.93890591e+01,1
3.44259026e+01,-3.55816117e+01,1
-1.63137381e+02,-1.11360785e+02,1
-1.46853900e+02,1.49724913e+02,0
-1.86336556e+02,7.56220705e+01,0
4.65128606e+01,-3.52276938e+01,1
9.72337997e+01,-1.41244689e+01,1
-1.45862041e+02,1.03125549e+02,0
-8.77731431e+00,-5.19251445e+01,1
-1.26198671e+02,1.34368137e+02,0
1.04168176e+02,-7.09734951e+00,1
7.64818672e+01,-2.29420489e+01,1
-1.37822271e+02,1.46272085e+02,0
-2.20439813e+02,1.59163305e+01,0
-1.30485655e+02,1.38834830e+02,0
-1.88074545e+01,-6.17597878e+01,1
4.58714462e+01,-3.77631185e+01,1
-1.64619910e+02,1.54322499e+02,1
2.08207109e+02,2.70845022e+01,1
-1.83592430e+02,4.68075085e+01,0
-2.90296839e+02,9.20241831e+01,0
-6.95020076e-01,-5.49809793e+01,0
3.27072879e+01,-4.15919020e+01,1
-4.74373138e+01,-6.78637448e+01,1
4.59318186e+01,-3.14526827e+01,1
-2.03657654e+02,1.10230091e+02,0
-2.42680683e+02,7.16232476e+01,0
1.28737180e+01,-4.75412424e+01,1
1.46874566e+02,7.06486887e+00,1
8.30828003e+00,-4.67002034e+01,1
1.67838094e+01,-4.34751805e+01,1
-3.79280110e+01,-6.81327181e+01,1
-2.19233452e+02,4.48915756e+01,0
6.65264502e+01,-2.51767950e+01,1
-8.73048618e+01,-8.08713205e+01,0
-1.82292557e+02,5.14126569e+01,0
-1.95713950e+02,1.94411560e+01,0
-2.17580318e+02,1.09000619e+02,0
-1.54222576e+02,1.55349219e+02,0
-1.13406404e+02,1.46523023e+02,0
3.87313805e+01,-4.01953735e+01,1
-2.53607339e+01,-6.22081687e+01,1
-2.16215374e+02,5.23462442e+01,0
-1.88485105e+02,1.53100961e+02,0
1.22338695e+02,-3.79030742e+00,1
-1.17908543e+02,-9.25012084e+01,1
-3.99411413e+00,-5.43940311e+01,1
-3.96110189e+00,-5.14609318e+01,1
3.86517433e+01,-3.49760212e+01,1
-2.16479386e+02,5.18792580e+01,0
-2.41971023e+02,7.35190160e+01,0
-3.19084304e+01,-6.51495576e+01,1
-2.00533206e+02,1.41104714e+02,0
-8.10973256e+01,-8.26847048e+01,1
-1.81926304e+02,1.29331723e+02,0
-7.44608305e+01,-8.07826860e+01,1
-3.85877892e+01,-6.64169036e+01,1
-5.68634799e+01,-7.22589921e+01,1
-1.39844236e+01,-5.73269168e+01,1
-1.01895897e+02,-9.41567862e+01,1
-1.68684557e+02,9.38305919e+01,0
