# x_1,x_2,Class_label
4.37022061e+02,-6.99448621e+01,0
-1.32483283e+01,-6.95861530e+01,1
-6.48482292e+01,4.37877036e+01,2
5.30494233e+02,-9.19343890e+01,0
4.63299665e+02,-8.54172363e+01,0
-1.07674258e+02,-8.31713000e+01,1
4.05158854e+02,-6.78042747e+01,0
-8.86710694e+01,-8.06765111e+01,1
5.53769537e+02,-9.15526298e+01,0
-1.33109228e+02,-8.77854090e+01,2
6.65208545e+02,-1.01893487e+02,0
9.07807401e+00,-7.06505689e+01,1
-8.97425587e+01,-7.80359278e+01,1
1.18784321e+02,2.52221033e+00,2
6.52374134e+02,-1.28619584e+02,2
-1.54329821e+02,-8.55674351e+01,1
-8.69598764e+01,-9.02880493e+01,1
-1.23427979e+02,-8.88893679e+01,1
5.79651877e+02,-1.06232404e+02,0
-1.24639082e+02,-9.26749593e+01,1
-1.38063835e+02,-9.21123675e+01,1
4.62636669e+02,-6.45938529e+01,0
-1.30579546e+02,7.27447279e+01,2
-1.48369969e+02,-9.50525825e+01,1
3.43648909e+02,-5.24476680e+01,0
-1.42953432e+02,-8.52453014e+01,1
-7.88053341e+01,-8.35985817e+01,1
-2.16596713e+02,-9.45047523e+01,1
3.97603737e+02,-6.26097649e+01,0
4.20865360e+02,-7.61328244e+01,0
7.50335847e+02,-1.25487744e+02,0
-6.61006848e+01,-8.42583389e+01,0
4.53502673e+02,-8.34690742e+01,0
-1.53294531e+02,5.74379626e+01,2
-1.64604218e+02,3.70250643e+01,2
-6.67564577e+01,1.88783477e+01,2
6.00921413e+02,-1.08484408e+02,1
6.75932732e+02,-1.19165622e+02,0
-1.21911502e+02,-8.96641194e+01,1
4.67289389e+02,-7.77360556e+01,0
-5.59777075e+01,-7.89060148e+01,2
1.36797000e+01,-7.16867685e+01,1
-1.89870672e+02,5.13419477e+01,2
-1.95171266e+02,6.13670737e+01,2
2.89094725e+02,-5.45383714e+01,0
-2.28509822e+02,9.25087974e+01,2
-1.06934302e+01,3.15718107e+01,2
-1.99083096e+02,-9.38560914e+01,1
-1.73392342e+02,-9.47375165e+01,1
-2.51906320e+00,3.12338205e+01,2
-8.03745260e+01,-8.73049209e+01,1
-1.31123598e+02,-9.03652374e+01,1
7.73130431e+02,-1.25422404e+02,0
-1.12626724e+02,4.47911694e+01,2
4.55420522e+02,-7.99802146e+01,0
-1.26300018e+02,-8.92706001e+01,1
-1.15800651e+02,-8.26339482e+01,1
6.58599699e+02,-1.21947461e+02,0
3.87430380e+02,-6.15566649e+01,0
4.68555935e+02,-7.42290347e+01,0
2.48658026e+02,-3.60369264e+01,0
-4.06089514e+01,-8.24126699e+01,2
-6.00732357e+00,3.04819625e+01,2
-2.18519045e+02,9.09574826e+01,2
-8.19991860e+01,-7.88167890e+01,0
5.49534375e+02,-7.95547177e+01,0
-1.33302357e+02,5.30375012e+01,2
4.90012613e+02,-8.43886656e+01,0
1.85999287e+01,5.94895934e+00,2
-7.48339078e+01,4.03760821e+01,2
-6.98535742e+01,3.65348726e+01,2
5.36313189e+02,-8.09970548e+01,0
-1.20455904e+02,7.44782033e+01,2
-1.71668462e+02,8.22566521e+01,2
-1.19898413e+02,-8.99862208e+01,1
6.09735508e+02,-8.80102336e+01,2
-5.34957291e+01,-7.58281623e+01,1
-5.41507095e+01,-7.89005412e+01,2
5.15342467e+02,-8.98581722e+01,0
-8.43794497e+01,-7.74454952e+01,1
-1.81474674e+02,5.99928677e+01,2
-1.20365878e+02,3.30349238e+01,1
-1.15812211e+01,2.34720992e+01,0
-8.70973137e+01,-8.48506430e+01,1
-1.00401422e+02,-8.92802477e+01,1
-9.95199257e+01,-8.92293813e+01,1
6.71640807e+02,-1.16026390e+02,0
-5.57514106e+01,-8.56115185e+01,1
-1.33177183e+02,3.57885719e+01,2
-1.19369900e+02,7.45528873e+01,2
3.59453334e+02,-6.36861472e+01,0
-1.97801526e+02,-9.29827970e+01,1
-1.18557636e+02,7.99319276e+01,2
-1.98695965e+01,-7.86336930e+01,1
5.08891322e+01,2.27606910e+01,2
-1.44132311e+02,5.52104560e+01,2
-5.27842484e+01,2.32669362e+01,2
-2.31964918e+01,4.07594107e+01,2
-1.36620279e+01,3.75646027e+01,2
-1.92734696e+01,3.25657475e+01,0
-1.57824246e+02,3.52079811e+01,2
-1.16273465e+02,-8.13702443e+01,1
-1.28036114e+02,-8.99893313e+01,1
-7.89677751e+01,-8.50273333e+01,1
4.81130384e+02,-8.97101425e+01,0
2.36068919e+01,-7.77419645e+01,1
-1.22097801e+02,5.98149866e+01,2
5.22355207e+02,-8.64685987e+01,0
-9.51858589e+01,6.90449680e+01,2
1.34275428e+01,-7.09776094e+01,1
-1.23902967e+02,5.46065403e+01,2
3.16916961e+02,-4.09510977e+01,0
-1.80919081e+02,5.85582156e+01,2
-4.38091380e+01,-7.50752170e+01,1
-2.92557567e+01,3.69707170e+01,2
-2.09614402e+01,-8.16006763e+01,1
-2.86264440e+02,9.62598706e+01,2
-1.02092350e+02,-8.16491513e+01,1
3.85536033e+02,-6.12895394e+01,0
-1.54160868e+02,5.33064186e+01,2
-1.50023469e+02,6.38435849e+01,2
2.24166252e+01,-7.04627837e+01,1
6.55130335e+02,-1.04976355e+02,0
-2.80083466e+01,2.68335632e+01,2
6.80121722e+02,-1.18745144e+02,0
6.08796662e+02,-9.29657241e+01,0
4.40301316e+02,-6.05562887e+01,0
-5.19798282e+01,-8.18420601e+01,1
-5.54428794e+01,-8.66349743e+01,1
-6.14217813e+01,-7.80578685e+01,1
-7.83090621e+01,-7.73422487e+01,1
-9.32658018e+01,3.30688768e+01,2
-8.09853727e+01,-8.19008415e+01,1
6.34486658e+02,-1.20582982e+02,0
-8.99401375e+01,-8.87388978e+01,1
-8.27048491e+01,-8.17482607e+01,1
-1.06767924e+02,-8.26659268e+01,1
-4.30975874e+01,3.42715659e+01,2
-1.16549897e+02,-8.84980462e+01,0
-6.55621969e+01,4.73018965e+01,2
-1.51374406e+02,6.16289695e+01,2
4.89461741e+02,-7.66328750e+01,0
2.12551249e+01,7.96149281e+00,2
-1.54531108e+02,-9.48956018e+01,1
-1.47422558e+02,-8.28693760e+01,1
1.73794230e+00,-7.80317334e+01,1
-8.93339817e+01,3.88722591e+01,2
4.64109229e+02,-7.02284268e+01,0
-5.22724152e+01,3.49569293e+01,2
5.75992006e+02,-9.58372637e+01,0
-1.15491705e+02,5.67774439e+01,2
3.82271017e+02,-6.81173098e+01,0
2.79725862e+01,-4.71987268e+00,2
-4.21013231e+01,-8.38362648e+01,1
3.11516873e+02,-4.13119039e+01,0
1.39375491e+01,1.51229655e+01,1
-1.07907559e+02,-8.20246517e+01,1
3.91741980e+02,-6.67495940e+01,0
-6.90617250e+01,-8.61075782e+01,1
5.61943550e+02,-9.85120173e+01,0
-1.56088983e+02,-8.93837929e+01,1
-9.80391998e+00,-7.68677208e+01,1
4.35876561e+02,-8.10068318e+01,0
4.60892262e+02,-7.06323197e+01,0
-6.10380431e+01,2.24817483e+01,2
-6.86498847e+01,-8.25022399e+01,1
-5.42119931e+01,4.41058095e+01,2
6.37433039e+02,-1.06365110e+02,0
-1.79452021e+02,7.45068757e+01,2
4.67002743e+02,-7.97739094e+01,0
6.65289598e+02,-1.16845972e+02,0
-1.56859914e+02,7.65272713e+01,2
5.09809955e+02,-8.66918541e+01,0
-4.76390614e+01,3.04347638e+01,2
-1.31907239e+02,5.35955292e+01,2
5.09534510e+02,-9.12056188e+01,0
-1.05000238e+02,4.35490005e+01,2
5.32479549e+02,-8.24650060e+01,0
4.31708419e+02,-7.46263987e+01,0
-3.75114424e+01,1.01485808e+01,1
-4.18148574e+01,-8.51139257e+01,1
-1.19596431e+02,-9.23499211e+01,1
-1.15366853e+02,4.95879733e+01,2
-7.54678482e+01,-8.07538542e+01,1
5.11656189e+02,-8.21821867e+01,0
6.75223080e+02,-1.25817304e+02,0
-7.27829880e+01,4.81438844e+01,2
6.42354544e+02,-1.09799472e+02,0
5.34025419e+02,-8.73299824e+01,0
-8.82546952e+01,-8.45482720e+01,1
5.05016180e+02,-9.42299386e+01,0
-1.42327851e+01,4.00578591e+01,2
7.53383747e+02,-1.33015641e+02,0
6.62332909e+02,-1.18382480e+02,0
-1.16256101e+02,2.61043341e+01,2
-1.71982406e+02,5.31427759e+01,2
6.56337553e+02,-1.12878112e+02,0
5.23827225e+02,-7.89043998e+01,0
6.85959760e+02,-1.12685703e+02,0
-4.47376892e+01,-8.06914172e+01,1
-1.18744001e+02,5.59628349e+01,2
3.97963098e+02,-6.24091262e+01,0
-1.27822020e+02,-8.70552123e+01,1
3.61704736e+02,-7.07746761e+01,0
-8.06578767e+01,-8.44640817e+01,1
-1.62214477e+02,4.94124886e+01,2
-1.37673860e+02,6.18835834e+01,2
-4.54011205e+01,3.99665364e+01,2
-4.55054401e+01,-7.59659657e+01,1
-1.41284177e+02,4.22908769e+01,2
4.78182764e+02,-8.09273726e+01,0
5.95457398e+02,-1.02394900e+02,0
-1.37814088e+02,4.58592245e+01,2
-1.12049044e+02,2.41529523e+01,2
-1.31276893e+02,5.74649347e+01,2
-1.20015195e+02,3.78193963e+01,2
-1.43453831e+02,8.60319695e+01,2
-1.17965905e+02,-8.46879574e+01,1
-9.34236713e+01,4.15396719e+01,2
3.86273052e+01,-7.06799262e+01,1
4.46386553e+02,-6.58806036e+01,0
-5.91488605e+01,4.50300340e+01,2
-4.52286033e+01,-8.72577436e+01,1
3.99648792e+02,-6.44049582e+01,0
-1.67414931e+02,6.61745081e+01,2
-6.27333314e+01,3.83766609e+01,2
-1.51952052e+02,-8.66274292e+01,1
-1.30748730e+02,-8.74757176e+01,1
-7.42491711e+01,-8.31237974e+01,1
-6.71199929e+01,1.13539457e+01,2
-4.09245870e+00,2.46874268e+01,2
-1.45688638e+01,1.92430368e+01,2
-1.98403154e+02,-9.02988012e+01,1
-1.84134929e+02,-9.48038413e+01,1
-1.02325409e+02,-8.61553739e+01,1
3.74576685e+02,-5.12530686e+01,0
-1.79931426e+02,6.59604577e+01,0
5.27981745e+02,-9.13522104e+01,0
5.66292750e+02,-8.65639631e+01,0
-3.44078726e+01,-7.80944373e+01,1
-1.36650871e+02,4.76539960e+01,2
-7.81206996e+01,2.56212564e+01,2
-1.39580454e+02,4.82968908e+01,2
-1.40091478e+02,-8.59563156e+01,1
4.02501656e+02,-6.60042162e+01,0
5.56494826e+02,-9.82551876e+01,2
5.21361794e+02,-8.31334892e+01,0
4.01750511e+02,-6.90854804e+01,0
-9.86184578e+01,-8.40925098e+01,1
-1.63901386e+02,-8.35632550e+01,0
-8.73885413e+01,-8.71814879e+01,1
-1.35301908e+02,6.72262415e+01,2
8.57945704e+01,-1.94125139e+00,2
-2.61135080e+01,1.17283451e+01,2
-1.79158535e+02,6.49364379e+01,2
-3.03734003e+01,-8.13562484e+01,1
-7.70362136e+01,-8.32725735e+01,1
-5.80133423e+01,-7.99823814e+01,1
-6.65262600e+01,3.43880829e+01,2
2.08399225e+00,-7.48200284e+01,1
-6.34467605e+01,-8.46691685e+01,1
5.49367458e+02,-9.82235865e+01,0
-6.24427639e+01,-7.94933407e+01,1
-1.14841086e+02,6.50993538e+01,2
-1.46980189e+02,4.94586633e+01,2
3.10332901e+02,-4.86340676e+01,0
-1.55863765e+02,-9.14009786e+01,1
4.57101854e+02,-7.66644665e+01,0
-1.48555830e+02,7.34082629e+01,2
-7.41050566e+01,-8.35659288e+01,1
5.45785128e+02,-8.65194756e+01,0
1.29759743e+01,-7.53212788e+01,1
5.55668918e+01,3.38547485e-01,2
5.82557406e+02,-9.64519470e+01,0
2.11780901e+01,1.71521152e+01,0
-4.09651868e-01,-8.00686568e+01,1
-1.44805916e+02,-9.25327029e+01,1
4.73819418e+00,2.06165741e+01,2
-2.39118670e+00,1.23264403e+01,2
-5.84750927e+01,-8.30808102e+01,1
4.25266056e+01,3.88300235e+01,2
-3.23619582e+01,5.53161906e+00,2
5.13718668e+02,-9.88786792e+01,0
2.26466781e+02,-2.93675501e+01,0
-4.25232344e+01,4.72094169e+01,2
3.04694725e+00,-7.51590077e+01,1
-1.73764161e+02,-9.28039298e+01,1
-7.46603324e+01,-8.52900530e+01,1
6.09254244e+02,-1.01347257e+02,0
3.15648907e+02,-4.97814675e+01,1
-1.10597574e+02,6.93585786e+01,2
-9.88840709e+01,5.85902598e+01,2
-7.18985813e+01,4.74706945e+01,2
5.47374226e+02,-8.45282999e+01,0
3.39802844e+02,-6.46071119e+01,1
5.55899672e+02,-9.49938856e+01,0
-3.90025795e+01,4.13307388e+01,0
-1.61657447e+02,-9.78934626e+01,1
4.58472853e+02,-7.30329816e+01,0
-2.05574727e+02,7.48277796e+01,2
-1.34893978e+02,5.76916337e+01,2
1.20663864e+01,1.03515657e+01,2
-3.50522285e+01,-8.55109685e+01,1
4.58408610e+02,-7.55230730e+01,0
-1.48647723e+02,4.62098759e+01,2
5.16919906e+02,-8.68072540e+01,0
4.00916254e+02,-6.96895256e+01,0
-7.63941423e+01,-7.98058383e+01,1
6.79508029e+02,-1.07896074e+02,0
-1.05677181e+02,-8.41511290e+01,1
-1.08529253e+02,5.71126397e+01,2
4.91145833e+02,-8.15065014e+01,0
5.47774128e+02,-8.43243913e+01,0
-2.32264915e+01,-7.54119596e+01,1
-7.05708786e+01,-8.02323811e+01,0
-5.85544920e+01,-8.07445993e+01,1
-8.10767999e+01,-7.99001853e+01,1
3.93321654e+02,-5.30103594e+01,0
-8.29092020e+01,-7.90215610e+01,1
-7.79823846e+00,-7.49658289e+01,2
-2.03126463e+01,9.93920309e+00,2
-2.05384014e+02,-9.25353258e+01,1
-5.24369040e+00,-7.88423094e+01,1
5.70293571e+02,-1.01406905e+02,0
-1.22155164e+02,4.07549428e+01,2
-1.15006973e+02,-9.57992789e+01,1
-1.45119036e+02,-9.17233923e+01,1
-1.25526579e+02,-8.81159123e+01,1
5.36600001e+02,-9.18643702e+01,0
6.18648011e+01,3.49976247e+01,2
3.88946191e+02,-6.75331287e+01,0
-2.88100323e+01,-7.40498231e+01,1
-2.32821734e+01,3.00699135e+00,2
-1.14242859e+01,3.44797267e+01,2
4.18914882e+02,-7.54076670e+01,0
-1.78755974e+02,5.29380333e+01,1
-6.49990588e+01,-8.23014514e+01,1
4.08140465e+02,-7.31309913e+01,0
-9.32429595e+01,-8.45847122e+01,1
4.74745280e+02,-8.61660958e+01,0
-1.83830397e+01,3.29814648e+01,2
5.30566949e+02,-9.68052696e+01,0
5.24705597e+02,-9.34320363e+01,0
-8.80451690e+01,-8.77295280e+01,1
